Link,Name,Brand,Gender,Top_Notes,Mid_Notes,Base_Notes,Rating,Year,Category,Longevity,All_Notes,Notes
https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Black-Opium-Le-Parfum-78427.html,Black Opium Le Parfum,Yves Saint Laurent,women,"Cinnamon, Pear, Green Mandarin","Solar Notes, Jasmine Sambac, Orange Blossom","Madagascar Vanilla, Bourbon Vanilla, Vanilla Absolute, Coffee, Vanilla Orchid, Patchouli",4.32,2022,warm spicy,3.321,"Cinnamon, Pear, Green Mandarin, Solar Notes, Jasmine Sambac, Orange Blossom, Madagascar Vanilla, Bourbon Vanilla, Vanilla Absolute, Coffee, Vanilla Orchid, Patchouli","['Cinnamon', 'Pear', 'Green Mandarin', 'Solar Notes', 'Jasmine Sambac', 'Orange Blossom', 'Madagascar Vanilla', 'Bourbon Vanilla', 'Vanilla Absolute', 'Coffee', 'Vanilla Orchid', 'Patchouli']"
https://www.fragrantica.com/perfume/Maison-Alhambra/Kismet-Angel-79015.html,Kismet Angel,Maison Alhambra,women and men,"Vanilla, Honeycomb, Amber","Cognac, Cinnamon, Caramel, Tonka Bean",Dark Chocolate,4.48,2020,warm spicy,3.525,"Vanilla, Honeycomb, Amber, Cognac, Cinnamon, Caramel, Tonka Bean, Dark Chocolate","['Vanilla', 'Honeycomb', 'Amber', 'Cognac', 'Cinnamon', 'Caramel', 'Tonka Bean', 'Dark Chocolate']"
https://www.fragrantica.com/perfume/Dior/Pure-Poison-214.html,Pure Poison,Dior,women,"Jasmine, Orange, Bergamot, Sicilian Mandarin","Gardenia, Orange Blossom","Sandalwood, White Amber, Cedar, White Musk",4.04,2004,citrus,3.616,"Jasmine, Orange, Bergamot, Sicilian Mandarin, Gardenia, Orange Blossom, Sandalwood, White Amber, Cedar, White Musk","['Jasmine', 'Orange', 'Bergamot', 'Sicilian Mandarin', 'Gardenia', 'Orange Blossom', 'Sandalwood', 'White Amber', 'Cedar', 'White Musk']"
https://www.fragrantica.com/perfume/Rabanne/1-Million-Parfum-60035.html,1 Million Parfum,Rabanne,women and men,,,"Tuberose, Salt, Solar Notes, Leather, Monoi Oil, Ambergris, Cashmeran, Labdanum, Pine Tree",4.13,2020,woody,3.941,"Tuberose, Salt, Solar Notes, Leather, Monoi Oil, Ambergris, Cashmeran, Labdanum, Pine Tree","['Tuberose', 'Salt', 'Solar Notes', 'Leather', 'Monoi Oil', 'Ambergris', 'Cashmeran', 'Labdanum', 'Pine Tree']"
https://www.fragrantica.com/perfume/By-Kilian/Smoking-Hot-84413.html,Smoking Hot,By Kilian,women and men,"Apple, Cinnamon, Smoke","Tobacco, Vanilla, Moss","Bourbon Vanilla, Orcanox, Licorice, Iso, Super, Clary Sage",4.25,2023,fruity,3.62,"Apple, Cinnamon, Smoke, Tobacco, Vanilla, Moss, Bourbon Vanilla, Orcanox, Licorice, Iso, Super, Clary Sage","['Apple', 'Cinnamon', 'Smoke', 'Tobacco', 'Vanilla', 'Moss', 'Bourbon Vanilla', 'Orcanox', 'Licorice', 'Iso', 'Super', 'Clary Sage']"
https://www.fragrantica.com/perfume/Initio-Parfums-Prives/Paragon-76580.html,Paragon,Initio Parfums Prives,women and men,"Lavender, Sage, Bergamot","Plum, Palo Santo, Black Pepper","Sandalwood, Agarwood, Oud",4.26,2022,woody,3.727,"Lavender, Sage, Bergamot, Plum, Palo Santo, Black Pepper, Sandalwood, Agarwood, Oud","['Lavender', 'Sage', 'Bergamot', 'Plum', 'Palo Santo', 'Black Pepper', 'Sandalwood', 'Agarwood', 'Oud']"
https://www.fragrantica.com/perfume/Lancome/La-Nuit-Tresor-29157.html,La Nuit Trésor,Lancôme,women,"Pear, Tangerine, Bergamot","Strawberry, Vanilla Orchid, Black Rose, Passionfruit","Praline, Caramel, Litchi, Vanilla, Patchouli, Incense, Coffee, Licorice, Coumarin, Papyrus",4.07,2015,gourmand,3.847,"Pear, Tangerine, Bergamot, Strawberry, Vanilla Orchid, Black Rose, Passionfruit, Praline, Caramel, Litchi, Vanilla, Patchouli, Incense, Coffee, Licorice, Coumarin, Papyrus","['Pear', 'Tangerine', 'Bergamot', 'Strawberry', 'Vanilla Orchid', 'Black Rose', 'Passionfruit', 'Praline', 'Caramel', 'Litchi', 'Vanilla', 'Patchouli', 'Incense', 'Coffee', 'Licorice', 'Coumarin', 'Papyrus']"
https://www.fragrantica.com/perfume/Ex-Nihilo/Blue-Talisman-84224.html,Blue Talisman,Ex Nihilo,women and men,"Pear, Bergamot, Mandarin Orange, Ginger","Orange Blossom, Georgywood","Ambrofix, Musk, Akigalawood, Cedar",4.12,2023,citrus,3.536,"Pear, Bergamot, Mandarin Orange, Ginger, Orange Blossom, Georgywood, Ambrofix, Musk, Akigalawood, Cedar","['Pear', 'Bergamot', 'Mandarin Orange', 'Ginger', 'Orange Blossom', 'Georgywood', 'Ambrofix', 'Musk', 'Akigalawood', 'Cedar']"
https://www.fragrantica.com/perfume/Dolce-Gabbana/The-One-for-Men-2056.html,The One for Men,Dolce&Gabbana,women and men,"Grapefruit, Coriander, Basil","Ginger, Cardamom, Orange Blossom","Amber, Tobacco, Cedar",4.25,2008,warm spicy,2.866,"Grapefruit, Coriander, Basil, Ginger, Cardamom, Orange Blossom, Amber, Tobacco, Cedar","['Grapefruit', 'Coriander', 'Basil', 'Ginger', 'Cardamom', 'Orange Blossom', 'Amber', 'Tobacco', 'Cedar']"
https://www.fragrantica.com/perfume/Versace/Blue-Jeans-637.html,Blue Jeans,Versace,men,"Citruses, Bergamot, Juniper, Anise, Brazilian Rosewood, Basil","Lavender, Rose, Carnation, Jasmine, Heliotrope, Geranium, Sage, Fir, Lily, Valley","Vanilla, Tonka Bean, Sandalwood, Iris, Musk, Cedar, Amber, Patchouli, Vetiver",3.82,1994,aromatic,3.168,"Citruses, Bergamot, Juniper, Anise, Brazilian Rosewood, Basil, Lavender, Rose, Carnation, Jasmine, Heliotrope, Geranium, Sage, Fir, Lily, Valley, Vanilla, Tonka Bean, Sandalwood, Iris, Musk, Cedar, Amber, Patchouli, Vetiver","['Citruses', 'Bergamot', 'Juniper', 'Anise', 'Brazilian Rosewood', 'Basil', 'Lavender', 'Rose', 'Carnation', 'Jasmine', 'Heliotrope', 'Geranium', 'Sage', 'Fir', 'Lily', 'Valley', 'Vanilla', 'Tonka Bean', 'Sandalwood', 'Iris', 'Musk', 'Cedar', 'Amber', 'Patchouli', 'Vetiver']"
https://www.fragrantica.com/perfume/Etat-Libre-d-Orange/The-Ghost-In-The-Shell-69412.html,The Ghost In The Shell,Etat Libre d'Orange,women and men,"Aqual, Yuzu, Hexyl","Milk, Skin, Jasmine, Mugane","Orcanox, Vinyl Guaiacol, Moss",3.85,2021,citrus,3.151,"Aqual, Yuzu, Hexyl, Milk, Skin, Jasmine, Mugane, Orcanox, Vinyl Guaiacol, Moss","['Aqual', 'Yuzu', 'Hexyl', 'Milk', 'Skin', 'Jasmine', 'Mugane', 'Orcanox', 'Vinyl Guaiacol', 'Moss']"
https://www.fragrantica.com/perfume/Kayali-Fragrances/Eden-Sparkling-Lychee-39-Eau-de-Parfum-88197.html,Eden Sparkling Lychee | 39 Eau de Parfum,Kayali Fragrances,women,"Litchi, Black Currant, Red Apple, Italian Lemon","Violet, Rose, Jasmine Sambac","Sugar, Vanilla Absolute, Musk, Amber, Sandalwood, Cedar",3.93,2023,fruity,2.541,"Litchi, Black Currant, Red Apple, Italian Lemon, Violet, Rose, Jasmine Sambac, Sugar, Vanilla Absolute, Musk, Amber, Sandalwood, Cedar","['Litchi', 'Black Currant', 'Red Apple', 'Italian Lemon', 'Violet', 'Rose', 'Jasmine Sambac', 'Sugar', 'Vanilla Absolute', 'Musk', 'Amber', 'Sandalwood', 'Cedar']"
https://www.fragrantica.com/perfume/Lalique/Encre-Noire-A-L-Extreme-32356.html,Encre Noire A L'Extreme,Lalique,men,"Cypress, Elemi, Bergamot","Haitian Vetiver, Vetiver, Incense, Orris","Benzoin, Sandalwood, Patchouli",4.23,2015,woody,3.469,"Cypress, Elemi, Bergamot, Haitian Vetiver, Vetiver, Incense, Orris, Benzoin, Sandalwood, Patchouli","['Cypress', 'Elemi', 'Bergamot', 'Haitian Vetiver', 'Vetiver', 'Incense', 'Orris', 'Benzoin', 'Sandalwood', 'Patchouli']"
https://www.fragrantica.com/perfume/Mancera/Aoud-Lemon-Mint-39181.html,Aoud Lemon Mint,Mancera,women and men,"Lemon, Almond, Black Pepper, Coriander","Agarwood, Oud, Patchouli, Egyptian Jasmine, Mint","Vanilla, Amber, White Musk, Vetiver, Leather",4.09,2016,citrus,4.002,"Lemon, Almond, Black Pepper, Coriander, Agarwood, Oud, Patchouli, Egyptian Jasmine, Mint, Vanilla, Amber, White Musk, Vetiver, Leather","['Lemon', 'Almond', 'Black Pepper', 'Coriander', 'Agarwood', 'Oud', 'Patchouli', 'Egyptian Jasmine', 'Mint', 'Vanilla', 'Amber', 'White Musk', 'Vetiver', 'Leather']"
https://www.fragrantica.com/perfume/Rabanne/Fame-74962.html,Fame,Rabanne,women,"Mango, Bergamot","Jasmine, Olibanum","Vanilla, Sandalwood",3.86,2022,fruity,2.985,"Mango, Bergamot, Jasmine, Olibanum, Vanilla, Sandalwood","['Mango', 'Bergamot', 'Jasmine', 'Olibanum', 'Vanilla', 'Sandalwood']"
https://www.fragrantica.com/perfume/Jo-Malone-London/Myrrh-Tonka-42027.html,Myrrh & Tonka,Jo Malone London,women and men,Lavender,Myrrh,"Tonka Bean, Vanilla, Almond",4.22,2016,gourmand,3.516,"Lavender, Myrrh, Tonka Bean, Vanilla, Almond","['Lavender', 'Myrrh', 'Tonka Bean', 'Vanilla', 'Almond']"
https://www.fragrantica.com/perfume/Maison-Mataha/Escapade-Gourmande-72607.html,Escapade Gourmande,Maison Mataha,women and men,Sugar Cane,"Vanilla, Tonka Bean","Benzoin, Musk",4.21,2020,gourmand,3.332,"Sugar Cane, Vanilla, Tonka Bean, Benzoin, Musk","['Sugar Cane', 'Vanilla', 'Tonka Bean', 'Benzoin', 'Musk']"
https://www.fragrantica.com/perfume/Chloe/Nomade-48434.html,Nomade,Chloé,women,"Mirabelle, Bergamot, Lemon, Orange","Freesia, Peach, Jasmine, Rose","Oakmoss, Patchouli, Amberwood, White Musk, Sandalwood",3.94,2018,woody,3.508,"Mirabelle, Bergamot, Lemon, Orange, Freesia, Peach, Jasmine, Rose, Oakmoss, Patchouli, Amberwood, White Musk, Sandalwood","['Mirabelle', 'Bergamot', 'Lemon', 'Orange', 'Freesia', 'Peach', 'Jasmine', 'Rose', 'Oakmoss', 'Patchouli', 'Amberwood', 'White Musk', 'Sandalwood']"
https://www.fragrantica.com/perfume/Al-Rehab/Choco-Musk-20139.html,Choco Musk,Al-Rehab,women and men,,,"Vanilla, Dark Chocolate, Musk, Spicy Notes, Cinnamon, Amber, Sandalwood, Myrrh, Rose",4.2,,warm spicy,3.297,"Vanilla, Dark Chocolate, Musk, Spicy Notes, Cinnamon, Amber, Sandalwood, Myrrh, Rose","['Vanilla', 'Dark Chocolate', 'Musk', 'Spicy Notes', 'Cinnamon', 'Amber', 'Sandalwood', 'Myrrh', 'Rose']"
https://www.fragrantica.com/perfume/Maison-Martin-Margiela/Bubble-Bath-60105.html,Bubble Bath,Maison Martin Margiela,women and men,"Soap, Bergamot","Lavender, Jasmine, Rose","Coconut, White Musk, Patchouli",3.68,2020,musky,2.805,"Soap, Bergamot, Lavender, Jasmine, Rose, Coconut, White Musk, Patchouli","['Soap', 'Bergamot', 'Lavender', 'Jasmine', 'Rose', 'Coconut', 'White Musk', 'Patchouli']"
https://www.fragrantica.com/perfume/Lattafa-Perfumes/Qaed-Al-Fursan-Unlimited-82590.html,Qaed Al Fursan Unlimited,Lattafa Perfumes,women and men,"Coconut, Citruses, Pineapple","Ylang, Ylang, Frangipani, Jasmine","Vanilla, Musk, Sandalwood, Sweet Notes",3.86,2022,gourmand,3.068,"Coconut, Citruses, Pineapple, Ylang, Ylang, Frangipani, Jasmine, Vanilla, Musk, Sandalwood, Sweet Notes","['Coconut', 'Citruses', 'Pineapple', 'Ylang', 'Ylang', 'Frangipani', 'Jasmine', 'Vanilla', 'Musk', 'Sandalwood', 'Sweet Notes']"
https://www.fragrantica.com/perfume/Lattafa-Perfumes/Maahir-Legacy-82727.html,Maahir Legacy,Lattafa Perfumes,men,"Lime, Mint, Grapefruit, Lavender, Pineapple","Black Pepperjuniper, Rosemary, Geranium, Frankincense","Ambroxan, Oakmoss, Tonka Bean, Vetiver, Cashmeran",4.24,,aromatic,3.241,"Lime, Mint, Grapefruit, Lavender, Pineapple, Black Pepperjuniper, Rosemary, Geranium, Frankincense, Ambroxan, Oakmoss, Tonka Bean, Vetiver, Cashmeran","['Lime', 'Mint', 'Grapefruit', 'Lavender', 'Pineapple', 'Black Pepperjuniper', 'Rosemary', 'Geranium', 'Frankincense', 'Ambroxan', 'Oakmoss', 'Tonka Bean', 'Vetiver', 'Cashmeran']"
https://www.fragrantica.com/perfume/Dior/Miss-Dior-Blooming-Bouquet-23280.html,Miss Dior Blooming Bouquet,Dior,women,Sicilian Mandarin,"Pink Peony, Damask Rose, Apricot, Peach",White Musk,4.09,2014,floral,2.552,"Sicilian Mandarin, Pink Peony, Damask Rose, Apricot, Peach, White Musk","['Sicilian Mandarin', 'Pink Peony', 'Damask Rose', 'Apricot', 'Peach', 'White Musk']"
https://www.fragrantica.com/perfume/Diptyque/Eau-Duelle-Eau-de-Toilette-9241.html,Eau Duelle Eau de Toilette,Diptyque,women and men,,,"Vanilla, Elemi, Juniper, Cardamom, Pink Pepper, Olibanum Frankincense , Tea, Bergamot, Ambergris, Musk, Saffron",4.21,2010,aromatic,2.972,"Vanilla, Elemi, Juniper, Cardamom, Pink Pepper, Olibanum Frankincense , Tea, Bergamot, Ambergris, Musk, Saffron","['Vanilla', 'Elemi', 'Juniper', 'Cardamom', 'Pink Pepper', 'Olibanum Frankincense ', 'Tea', 'Bergamot', 'Ambergris', 'Musk', 'Saffron']"
https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Scandal-Pour-Homme-Le-Parfum-74915.html,Scandal Pour Homme Le Parfum,Jean Paul Gaultier,men,Geranium,Tonka Bean,Sandalwood,4.43,2022,aromatic,3.966,"Geranium, Tonka Bean, Sandalwood","['Geranium', 'Tonka Bean', 'Sandalwood']"
https://www.fragrantica.com/perfume/Xerjoff/La-Capitale-55782.html,La Capitale,Xerjoff,women and men,"Strawberry, Caramel, Peach, Labdanum","Leather, Amber, Saffron, Ginger, Rose","Bourbon Vanilla, Benzoin",4.09,2018,fruity,3.755,"Strawberry, Caramel, Peach, Labdanum, Leather, Amber, Saffron, Ginger, Rose, Bourbon Vanilla, Benzoin","['Strawberry', 'Caramel', 'Peach', 'Labdanum', 'Leather', 'Amber', 'Saffron', 'Ginger', 'Rose', 'Bourbon Vanilla', 'Benzoin']"
https://www.fragrantica.com/perfume/Kayali-Fragrances/Lovefest-Burning-Cherry-48-Eau-de-Parfum-75661.html,Lovefest Burning Cherry | 48 Eau de Parfum,Kayali Fragrances,women and men,"Burning Cherry, Raspberry, Bergamot","Praline, Heliotrope, Damask Rose, Jasmine Sambac","Palo Santo, Tonka Bean, Guaiac Wood, Peru Balsam, Ambrettolide, Patchouli, Haitian Vetiver",3.93,2022,woody,2.848,"Burning Cherry, Raspberry, Bergamot, Praline, Heliotrope, Damask Rose, Jasmine Sambac, Palo Santo, Tonka Bean, Guaiac Wood, Peru Balsam, Ambrettolide, Patchouli, Haitian Vetiver","['Burning Cherry', 'Raspberry', 'Bergamot', 'Praline', 'Heliotrope', 'Damask Rose', 'Jasmine Sambac', 'Palo Santo', 'Tonka Bean', 'Guaiac Wood', 'Peru Balsam', 'Ambrettolide', 'Patchouli', 'Haitian Vetiver']"
https://www.fragrantica.com/perfume/Nasomatto/Baraonda-40200.html,Baraonda,Nasomatto,women and men,,,"Whiskey, Woody Notes, Ambrette Musk Mallow , Rose, Ambroxan, Musk",4.42,2016,woody,3.927,"Whiskey, Woody Notes, Ambrette Musk Mallow , Rose, Ambroxan, Musk","['Whiskey', 'Woody Notes', 'Ambrette Musk Mallow ', 'Rose', 'Ambroxan', 'Musk']"
https://www.fragrantica.com/perfume/Rochas/Moustache-Eau-de-Parfum-52350.html,Moustache Eau de Parfum,Rochas,men,"Pink Pepper, Mandarin Orange","Atlas Cedar, Bulgarian Rose","Benzoin, Vanilla, Patchouli",4.38,2018,woody,3.345,"Pink Pepper, Mandarin Orange, Atlas Cedar, Bulgarian Rose, Benzoin, Vanilla, Patchouli","['Pink Pepper', 'Mandarin Orange', 'Atlas Cedar', 'Bulgarian Rose', 'Benzoin', 'Vanilla', 'Patchouli']"
https://www.fragrantica.com/perfume/Chanel/Egoiste-Platinum-614.html,Egoiste Platinum,Chanel,men,"Lavender, Rosemary, Neroli, Petitgrain","Geranium, Clary Sage, Galbanum, Jasmine","Oakmoss, Vetiver, Cedar, Sandalwood, Amber",4.23,1993,aromatic,3.579,"Lavender, Rosemary, Neroli, Petitgrain, Geranium, Clary Sage, Galbanum, Jasmine, Oakmoss, Vetiver, Cedar, Sandalwood, Amber","['Lavender', 'Rosemary', 'Neroli', 'Petitgrain', 'Geranium', 'Clary Sage', 'Galbanum', 'Jasmine', 'Oakmoss', 'Vetiver', 'Cedar', 'Sandalwood', 'Amber']"
https://www.fragrantica.com/perfume/Armaf/Club-de-Nuit-Untold-78476.html,Club de Nuit Untold,Armaf,women and men,"Saffron, Jasmine","Amberwood, Ambergris","Fir Resin, Cedar",4.15,2022,woody,3.943,"Saffron, Jasmine, Amberwood, Ambergris, Fir Resin, Cedar","['Saffron', 'Jasmine', 'Amberwood', 'Ambergris', 'Fir Resin', 'Cedar']"
https://www.fragrantica.com/perfume/Narciso-Rodriguez/Pure-Musc-For-Her-53441.html,Pure Musc For Her,Narciso Rodriguez,women,Musk,Flowers,Cashmeran,4.07,2019,musky,3.328,"Musk, Flowers, Cashmeran","['Musk', 'Flowers', 'Cashmeran']"
https://www.fragrantica.com/perfume/Xerjoff/XJ-1861-Renaissance-12126.html,XJ 1861 Renaissance,Xerjoff,women and men,"Amalfi Lemon, Tangerine, Bergamot, Petitgrain","Mint, Lily, Valley, Rose","Musk, Virginia Cedar, Patchouli, Amber",4.29,2011,citrus,3.654,"Amalfi Lemon, Tangerine, Bergamot, Petitgrain, Mint, Lily, Valley, Rose, Musk, Virginia Cedar, Patchouli, Amber","['Amalfi Lemon', 'Tangerine', 'Bergamot', 'Petitgrain', 'Mint', 'Lily', 'Valley', 'Rose', 'Musk', 'Virginia Cedar', 'Patchouli', 'Amber']"
https://www.fragrantica.com/perfume/Juicy-Couture/Viva-la-Juicy-4410.html,Viva la Juicy,Juicy Couture,women,"Wild Berries, Mandarin Orange","Gardenia, Honeysuckle, Jasmine","Caramel, Praline, Vanilla, Amber, Sandalwood",3.97,2008,gourmand,2.843,"Wild Berries, Mandarin Orange, Gardenia, Honeysuckle, Jasmine, Caramel, Praline, Vanilla, Amber, Sandalwood","['Wild Berries', 'Mandarin Orange', 'Gardenia', 'Honeysuckle', 'Jasmine', 'Caramel', 'Praline', 'Vanilla', 'Amber', 'Sandalwood']"
https://www.fragrantica.com/perfume/Louis-Vuitton/L-Immensite-49751.html,LImmensité,Louis Vuitton,men,"Grapefruit, Ginger, Bergamot","Water Notes, Sage, Rosemary, Geranium","Ambroxan, Amber, Labdanum",4.33,2018,citrus,3.541,"Grapefruit, Ginger, Bergamot, Water Notes, Sage, Rosemary, Geranium, Ambroxan, Amber, Labdanum","['Grapefruit', 'Ginger', 'Bergamot', 'Water Notes', 'Sage', 'Rosemary', 'Geranium', 'Ambroxan', 'Amber', 'Labdanum']"
https://www.fragrantica.com/perfume/Valentino/Valentino-Donna-Born-In-Roma-Intense-78739.html,Valentino Donna Born In Roma Intense,Valentino,women,"Bourbon Vanilla, Amber",Jasmine,Benzoin,4.18,2023,warm spicy,3.518,"Bourbon Vanilla, Amber, Jasmine, Benzoin","['Bourbon Vanilla', 'Amber', 'Jasmine', 'Benzoin']"
https://www.fragrantica.com/perfume/Guerlain/Shalimar-Eau-de-Parfum-53.html,Shalimar Eau de Parfum,Guerlain,women,"Citruses, Bergamot, Lemon, Cedar, Mandarin Orange","Iris, Patchouli, Vetiver, Jasmine, Rose","Vanilla, Incense, Leather, Opoponax, Civet, Sandalwood, Tonka Bean, Musk",4,1990,citrus,3.824,"Citruses, Bergamot, Lemon, Cedar, Mandarin Orange, Iris, Patchouli, Vetiver, Jasmine, Rose, Vanilla, Incense, Leather, Opoponax, Civet, Sandalwood, Tonka Bean, Musk","['Citruses', 'Bergamot', 'Lemon', 'Cedar', 'Mandarin Orange', 'Iris', 'Patchouli', 'Vetiver', 'Jasmine', 'Rose', 'Vanilla', 'Incense', 'Leather', 'Opoponax', 'Civet', 'Sandalwood', 'Tonka Bean', 'Musk']"
https://www.fragrantica.com/perfume/Diptyque/Orpheon-Eau-de-Parfum-65738.html,Orphéon Eau de Parfum,Diptyque,women and men,Juniper Berries,Jasmine,"Powdery Notes, Cedar, Tonka Bean",4.26,2021,woody,3.393,"Juniper Berries, Jasmine, Powdery Notes, Cedar, Tonka Bean","['Juniper Berries', 'Jasmine', 'Powdery Notes', 'Cedar', 'Tonka Bean']"
https://www.fragrantica.com/perfume/Initio-Parfums-Prives/Rehab-50351.html,Rehab,Initio Parfums Prives,women and men,"Lavender, Bergamot","Cedar, Vetiver, Patchouli","Sandalwood, Musk, Guaiac Wood",4.27,2018,woody,3.573,"Lavender, Bergamot, Cedar, Vetiver, Patchouli, Sandalwood, Musk, Guaiac Wood","['Lavender', 'Bergamot', 'Cedar', 'Vetiver', 'Patchouli', 'Sandalwood', 'Musk', 'Guaiac Wood']"
https://www.fragrantica.com/perfume/By-Kilian/Good-Girl-Gone-Bad-15924.html,Good Girl Gone Bad,By Kilian,women,"Osmanthus, Peach, Neroli, Bergamot, Mandarin, Cinnamon","Indian Tuberose, Jasmine, Narcissus, May Rose","Amber, Cedar, Vetiver, Patchouli, Sandalwood",3.81,2012,floral,3.325,"Osmanthus, Peach, Neroli, Bergamot, Mandarin, Cinnamon, Indian Tuberose, Jasmine, Narcissus, May Rose, Amber, Cedar, Vetiver, Patchouli, Sandalwood","['Osmanthus', 'Peach', 'Neroli', 'Bergamot', 'Mandarin', 'Cinnamon', 'Indian Tuberose', 'Jasmine', 'Narcissus', 'May Rose', 'Amber', 'Cedar', 'Vetiver', 'Patchouli', 'Sandalwood']"
https://www.fragrantica.com/perfume/Rabanne/Phantom-68226.html,Phantom,Rabanne,men,"Lavender, Lemon Zest, Amalfi Lemon","Lavender, Earthy Notes, Apple, Smoke, Patchouli","Vanilla, Lavender, Vetiver",3.5,2021,citrus,3.197,"Lavender, Lemon Zest, Amalfi Lemon, Lavender, Earthy Notes, Apple, Smoke, Patchouli, Vanilla, Lavender, Vetiver","['Lavender', 'Lemon Zest', 'Amalfi Lemon', 'Lavender', 'Earthy Notes', 'Apple', 'Smoke', 'Patchouli', 'Vanilla', 'Lavender', 'Vetiver']"
https://www.fragrantica.com/perfume/Donna-Karan/DKNY-Be-Delicious-498.html,DKNY Be Delicious,Donna Karan,women,"Cucumber, Grapefruit, Magnolia","Green Apple, Lily, Valley, Tuberose, Violet, Rose","Woodsy Notes, Sandalwood, Amber",3.6,2004,green,3.033,"Cucumber, Grapefruit, Magnolia, Green Apple, Lily, Valley, Tuberose, Violet, Rose, Woodsy Notes, Sandalwood, Amber","['Cucumber', 'Grapefruit', 'Magnolia', 'Green Apple', 'Lily', 'Valley', 'Tuberose', 'Violet', 'Rose', 'Woodsy Notes', 'Sandalwood', 'Amber']"
https://www.fragrantica.com/perfume/Initio-Parfums-Prives/Narcotic-Delight-89368.html,Narcotic Delight,Initio Parfums Prives,women and men,"Cherry, Pink Pepper, Black Pepper","Cognac, Hedione, Rose","Tobacco, Vanilla, Tonka, Cedar, Patchouli",4.21,2024,gourmand,3.762,"Cherry, Pink Pepper, Black Pepper, Cognac, Hedione, Rose, Tobacco, Vanilla, Tonka, Cedar, Patchouli","['Cherry', 'Pink Pepper', 'Black Pepper', 'Cognac', 'Hedione', 'Rose', 'Tobacco', 'Vanilla', 'Tonka', 'Cedar', 'Patchouli']"
https://www.fragrantica.com/perfume/Dior/Vanilla-Diorama-68198.html,Vanilla Diorama,Dior,women and men,"Orange, Pink Pepper, Lemon","Rum, Cacao, Cardamom","Bourbon Vanilla, Sandalwood, Patchouli",4.13,2021,warm spicy,3.634,"Orange, Pink Pepper, Lemon, Rum, Cacao, Cardamom, Bourbon Vanilla, Sandalwood, Patchouli","['Orange', 'Pink Pepper', 'Lemon', 'Rum', 'Cacao', 'Cardamom', 'Bourbon Vanilla', 'Sandalwood', 'Patchouli']"
https://www.fragrantica.com/perfume/Jimmy-Choo/I-Want-Choo-64015.html,I Want Choo,Jimmy Choo,women,"Peach, Mandarin Orange","Jasmine, Red Lily",Vanilla,4.02,2020,fruity,3.387,"Peach, Mandarin Orange, Jasmine, Red Lily, Vanilla","['Peach', 'Mandarin Orange', 'Jasmine', 'Red Lily', 'Vanilla']"
https://www.fragrantica.com/perfume/Givenchy/Irresistible-Givenchy-60891.html,Irresistible Givenchy,Givenchy,women,"Pear, Ambrette, Musk Mallow","Rose, Iris","Musk, Virginia Cedar",3.85,2020,musky,3.112,"Pear, Ambrette, Musk Mallow, Rose, Iris, Musk, Virginia Cedar","['Pear', 'Ambrette', 'Musk Mallow', 'Rose', 'Iris', 'Musk', 'Virginia Cedar']"
https://www.fragrantica.com/perfume/Kayali-Fragrances/The-Wedding-Silk-Santal-36-83208.html,The Wedding Silk Santal | 36,Kayali Fragrances,women,"Champagne, Freesia, Black Currant","Nectarine, Praline, Jasmine, Orange Blossom, May Rose","Vanilla, Sugar, Sandalwood, Musk, Amberwood, Oakmoss",4.32,2023,gourmand,3.011,"Champagne, Freesia, Black Currant, Nectarine, Praline, Jasmine, Orange Blossom, May Rose, Vanilla, Sugar, Sandalwood, Musk, Amberwood, Oakmoss","['Champagne', 'Freesia', 'Black Currant', 'Nectarine', 'Praline', 'Jasmine', 'Orange Blossom', 'May Rose', 'Vanilla', 'Sugar', 'Sandalwood', 'Musk', 'Amberwood', 'Oakmoss']"
